,video,short-term_memorability,nb_short-term_annotations,long-term_memorability,nb_long-term_annotations
519,8155,0.8916620912583294,65,0.8102504386079368,10
520,8156,0.8971653573276704,34,0.8649812648323134,11
521,8157,0.8933318269014092,31,0.8086067932145552,13
522,8158,0.818564529805686,33,0.7704422303937364,10
523,8159,0.8489187281293613,34,0.7666305010527333,11
524,8161,0.8596553214025668,35,0.7648473216769883,12
525,8162,0.8671062540136593,33,0.8092129109065191,10
526,8163,0.855912702682888,32,0.7959163406853715,22
527,8165,0.8515344913190095,36,0.8066646401416533,10
528,8166,0.844983533826575,33,0.8122622979988662,11
529,8167,0.8233605731085131,34,0.765604583769619,10
530,8168,0.8551098210124191,54,0.7430534044365975,16
531,8169,0.8810945212844288,33,0.8355982754192549,12
532,8170,0.8775086163933726,33,0.802255863873647,9
533,8171,0.8876095028457573,33,0.7949961727803774,9
534,8172,0.9118268233546556,34,0.8458345519206826,16
535,8174,0.8389896531506748,33,0.7509114173207522,13
536,8175,0.879497268220133,50,0.7814705489240649,29
537,8178,0.8325693156718927,33,0.7784557662597708,28
538,8179,0.8710085870944881,38,0.8065881443685565,14
539,8180,0.8542563637380507,33,0.7828565010411389,14
540,8181,0.8506466105429482,33,0.8231633876455516,10
541,8182,0.7806410019079968,33,0.7373922010456212,11
542,8184,0.886550617892572,34,0.8307191813321686,9
543,8185,0.8947937412624275,34,0.7533871818238538,10
544,8186,0.8515910524106567,34,0.7991289809584372,10
545,8187,0.8322088477501252,52,0.7402858142108835,10
546,8188,0.903092277364058,34,0.8601561789309674,13
547,8189,0.8405184774264338,33,0.7853330294795022,9
548,8190,0.8784155922366712,33,0.8101554374296538,12
549,8191,0.8321409826783679,45,0.7999110568571186,20
550,8192,0.8383977687226567,32,0.7726018747957568,10
551,8193,0.8484480046738121,53,0.7847480424699836,10
552,8194,0.8748618294549471,33,0.829663261277014,16
553,8195,0.8505413658427463,33,0.7648491889999071,24
554,8196,0.8954753826303821,55,0.8112106562646073,16
555,8197,0.8503017326045554,43,0.7738490119774211,11
556,8198,0.8722660782236971,33,0.7877405230602773,9
557,8199,0.7977705832581735,33,0.7051114348114532,11
558,8200,0.8564245475398964,77,0.803596760366738,18
559,8201,0.8316806301059272,55,0.7667220380696815,13
560,8202,0.8272357286550469,34,0.7660546170091742,14
561,8205,0.8147029799030195,33,0.8102087984319758,11
562,8206,0.8648808389159222,32,0.8141521654872815,11
563,8207,0.8563085816314993,32,0.8348767724223254,12
564,8208,0.8389482312979035,37,0.7655745341627918,11
565,8209,0.8829902068443636,34,0.804283865135662,16
566,8210,0.8621608524730652,34,0.8162516880522078,11
567,8211,0.8469428352967519,34,0.7294789865779465,12
568,8214,0.8801067874610655,32,0.8165909259596694,14
569,8215,0.8804750538935645,33,0.8259704028061143,13
570,8216,0.8195176633608587,34,0.7552233036633126,11
571,8217,0.7631078776099535,33,0.6964690566798444,11
572,8218,0.8558029784126556,33,0.7744728116862613,10
573,8219,0.9001231302375793,43,0.8485149102249415,10
574,8220,0.9099088669479429,33,0.8453395507607346,14
575,8221,0.8434729574177056,52,0.7789791328301767,11
576,8222,0.862429095443491,34,0.8036661762956383,12
577,8224,0.862330963072971,34,0.7139395143129607,11
578,8225,0.8564245475398964,33,0.803596760366738,13
579,8226,0.8941680774977643,32,0.843813960533075,13
580,8227,0.8024844207173407,33,0.7654347187708629,10
581,8228,0.8953899099052388,35,0.8574892703240832,14
582,8229,0.8518650403898018,34,0.8133505387149199,14
583,8230,0.8354692667540004,33,0.7671105856713215,14
584,8231,0.8544661206783419,34,0.8101300973315373,11
585,8233,0.8711368388233682,34,0.7573181139717358,11
586,8234,0.8142574133614241,31,0.7994659188068582,10
587,8235,0.8533503293274106,32,0.7734729647390964,11
588,8236,0.7640097924462186,35,0.7013543388809137,15
589,8238,0.8698146840876867,33,0.8132247620433155,12
590,8239,0.9033313557032702,32,0.8048504599106254,13
591,8240,0.8821535507296244,43,0.8211716362993744,11
592,8241,0.8078895938180549,50,0.7273976685024288,19
593,8243,0.8232473498493136,34,0.7127026755785614,13
594,8245,0.7982575667247436,34,0.763797874676135,11
595,8246,0.8312177058796668,34,0.7539839037944406,9
596,8247,0.896278397802146,31,0.8677806387216307,10
597,8249,0.801569146570436,33,0.7157248465105956,11
598,8251,0.8689673409567522,34,0.7627786538752236,9
599,8252,0.8811518165852846,35,0.8487082493133045,11
600,8253,0.8714958800996271,45,0.8400032850211719,12
601,8254,0.8625742311105776,33,0.7770730297178967,9
602,8256,0.7830507416062119,33,0.7087118199383349,13
603,8259,0.8290671871152525,34,0.7381117741639214,9
604,8260,0.8408747737123614,33,0.7460283821496779,9
605,8261,0.8633184782171911,33,0.7453580184524722,12
606,8263,0.861673995930305,33,0.8052501759682873,14
607,8265,0.7772538317921974,33,0.705944396259005,11
608,8266,0.8884105697760921,31,0.7815169309715744,13
609,8267,0.9088638024496911,34,0.8497799040083727,14
610,8268,0.8704562592382938,34,0.7927654509536911,9
611,8269,0.8822478710237653,42,0.7938264011056443,13
612,8271,0.8676588875640485,34,0.7267751261382824,10
613,8272,0.82310337822486,37,0.771927074739381,13
614,8274,0.8530740421962544,34,0.8021004439890213,13
615,8275,0.7985848467998656,30,0.7725805295343406,12
616,8276,0.8583712304877107,33,0.756546665251075,17
617,8277,0.8138681131710928,33,0.7219680354444976,15
618,8279,0.8426705031984281,33,0.6733621423944058,13
619,8280,0.9178075004375998,33,0.7976738590849417,11
620,8282,0.881710769269751,48,0.8793715426249973,16
621,8283,0.843716808397394,33,0.7289963111593729,10
622,8284,0.8756923567243873,34,0.7952188310708354,12
623,8286,0.8590539531287583,33,0.7825590492413892,10
624,8287,0.8308619832965487,42,0.7550034883801898,10
625,8288,0.8544136616968026,32,0.802494521254568,18
626,8289,0.8734417989213589,33,0.8796164856952179,13
627,8290,0.8248526555061126,49,0.7464084919517842,12
628,8291,0.878609811212989,34,0.7612881630742426,11
629,8292,0.8156293397739247,34,0.7262431319865963,10
630,8293,0.9007051794661458,33,0.8475898183202569,13
631,8294,0.8920978274656173,34,0.8460960626210243,18
632,8295,0.8920919396886549,31,0.8258373217336257,17
633,8296,0.9155820951149527,34,0.8544095959690727,12
634,8297,0.8289943457676313,32,0.7174553315150618,13
635,8299,0.8316081368913517,33,0.7379126705793874,14
636,8300,0.8380385111236314,33,0.7796033148460664,13
637,8301,0.7683557196416987,39,0.7433223348207051,10
638,8303,0.8974312244984818,33,0.8503802801154938,12
639,8304,0.8414178547073293,33,0.7386768151720021,13
640,8305,0.8800883974889244,32,0.8188511871188328,14
641,8306,0.8738322083743024,35,0.7943619837228998,10
642,8308,0.8509569920435309,33,0.8053831186609962,16
643,8309,0.8764573347380253,33,0.8646093956631415,10
644,8310,0.870550706109195,33,0.8099822273705748,12
645,8311,0.7730558560657486,32,0.6875463874302458,10
646,8313,0.8857942767656362,33,0.8379721742295971,10
647,8314,0.8891909883011462,33,0.8126674862878335,21
648,8316,0.7494940452251837,42,0.7119064142656325,11
649,8317,0.834875780306194,40,0.7740602762993729,13
650,8318,0.8231376650165204,32,0.7446261610450842,17
651,8319,0.7546119708705195,33,0.6969872292210733,10
652,8322,0.855912702682888,38,0.7959163406853715,14
653,8323,0.8791327740649999,60,0.7984572922525194,25
654,8324,0.9088964380270894,32,0.8923154558355934,19
655,8325,0.9052347449782644,33,0.7904620910013804,9
656,8326,0.9070891498469073,34,0.8561946583632823,9
657,8327,0.8273856537932406,33,0.643433020367148,11
658,8328,0.88032937909294,34,0.7822709114685472,11
659,8329,0.8511126021661849,34,0.7470526757842977,23
660,8330,0.7880973779608319,32,0.7174641492884508,12
661,8331,0.8969656500575276,34,0.841535656820048,16
662,8333,0.8433586159657573,34,0.7509292173556045,10
663,8334,0.8532159102522974,33,0.8045488446119481,12
664,8335,0.9218225010268367,33,0.8490125886741944,11
665,8336,0.8501634099876959,33,0.8149288532140329,10
666,8337,0.8383017103678813,34,0.7731635240660123,10
667,8338,0.8577984526281555,33,0.7786597776331684,10
668,8339,0.8341492057180045,34,0.770821508571711,11
669,8341,0.8702327872802346,33,0.7869610042749504,11
670,8344,0.8787284300663203,31,0.9145665035395437,12
671,8345,0.8491437405730753,33,0.7399717752770928,11
672,8346,0.845221452115865,34,0.7979928203882972,12
673,8347,0.8855772803853066,34,0.7725684801951263,9
674,8348,0.839978273164762,37,0.7660571848865858,14
675,8349,0.8875655993481479,33,0.8426880013198612,10
676,8350,0.8368674455157449,41,0.7910517837076136,14
677,8351,0.8751044196609451,33,0.8089083321632442,13
678,8352,0.8490613143410386,33,0.7542875348125443,13
679,8353,0.8486923568174911,46,0.7837807769569604,12
680,8354,0.8056357981193285,34,0.7580939307963934,10
681,8355,0.8847823588189658,34,0.8112005468821095,11
682,8356,0.8630063286622487,31,0.8404092677832564,10
683,8357,0.8970683174564509,33,0.8258198177899249,12
684,8358,0.9003284764034816,31,0.8502410413197846,11
685,8359,0.8068427493494478,33,0.8287063740301787,11
686,8360,0.7802575846802404,34,0.7403430003592331,12
687,8361,0.8226652138127436,32,0.7404824526063638,16
688,8363,0.84849968736685,33,0.7820470680097789,11
689,8364,0.8869343820747752,35,0.8294604972312506,16
690,8365,0.817980531963724,34,0.7950155247525932,14
691,8366,0.8775086163933726,34,0.802255863873647,12
692,8367,0.816572648691666,33,0.755629191801612,11
693,8368,0.8418025345235824,51,0.8204358233785761,13
694,8369,0.8460149722215604,32,0.7873389836483977,11
695,8371,0.8658279726688708,33,0.8078899558947475,15
696,8374,0.8590124896721436,34,0.7959788563673159,16
697,8375,0.7436551477310948,43,0.6651532973117652,10
698,8377,0.8994679658258361,33,0.8553916557130096,14
699,8378,0.8883830517970545,33,0.8041325133540567,16
700,8379,0.8040600541869886,39,0.7212700299259139,11
701,8380,0.7597330459180297,33,0.6737016968406716,11
702,8381,0.7930342734973477,33,0.7835304167503423,9
703,8382,0.8585028698087915,33,0.7799725543367715,12
704,8383,0.8746890163968887,33,0.8105331822883062,10
705,8384,0.849483003944916,32,0.78513615006266,10
706,8385,0.8507495075143564,33,0.784425692560272,10
707,8386,0.7871344154873627,36,0.7239292508436861,10
708,8387,0.9130494029078333,34,0.8632175879037743,12
709,8389,0.8532676790782541,31,0.8057167442549608,11
710,8390,0.8871414424396968,33,0.8758190383428198,28
711,8394,0.8029429173743656,34,0.7294521144922134,19
712,8395,0.8762337923605296,45,0.8170034848270296,22
713,8396,0.8215953226392401,31,0.7707712345505532,9
714,8397,0.8463919611283395,45,0.7566279689798326,10
715,8398,0.9016246548218143,52,0.8356534230653124,10
716,8399,0.8219170100744467,37,0.7699026092473344,11
717,8400,0.8448185637918939,34,0.790113468704203,10
718,8401,0.8751281307612226,33,0.7794195537729516,11
719,8402,0.8045399270626276,33,0.7445707462746934,15
720,8403,0.8687045144167018,33,0.7839171978136159,13
721,8405,0.840030418292199,34,0.7816970848960819,11
722,8406,0.8514446568345508,46,0.7973087573982609,10
723,8407,0.9053425769686023,33,0.8564581094692945,10
724,8409,0.8433810819707424,49,0.7913449965102657,13
725,8410,0.8559347366036832,43,0.8397482094120428,11
726,8414,0.8809047655303802,33,0.7994755266989216,13
727,8415,0.8607741000879461,31,0.7831457049437415,9
728,8420,0.8698006063257193,32,0.833525841042775,10
729,8421,0.8356522297406535,33,0.7928882498672442,12
730,8422,0.8092967287299443,39,0.745018952881092,11
731,8423,0.8308874154595918,34,0.7697471182073853,12
732,8425,0.9025242593661246,34,0.8263761207143802,10
733,8426,0.7942180837420253,32,0.7678100532340666,11
734,8427,0.8808906594601391,33,0.7901690838961907,19
735,8428,0.8695602281123517,34,0.7618120349501609,17
736,8429,0.8222343544752381,33,0.7385225664269738,14
737,8430,0.818177455526685,32,0.7713502038501899,13
738,8433,0.8153779556274002,33,0.7420742614024354,11
739,8434,0.8268990110267191,33,0.7593099458925766,9
740,8435,0.8365212178965582,33,0.7546058602485725,12
741,8436,0.8791649332167031,91,0.8196382504824036,21
742,8437,0.805378036323977,47,0.7534745273547707,20
743,8438,0.8431254794807521,32,0.7786123738509687,11
744,8439,0.7880091642492214,34,0.7390251268661767,10
745,8441,0.840274219018105,34,0.7704846091237099,13
746,8442,0.8525998702229013,35,0.7916556597819776,18
747,8443,0.8841531293670956,34,0.8184584933480136,12
748,8444,0.8726796661803389,34,0.7581585035584368,10
749,8446,0.8470643698550131,36,0.7708011091949792,11
750,8447,0.8855902156870992,33,0.7995547572517784,11
751,8448,0.8896447566675632,34,0.8205491485307644,14
752,8449,0.8767844391660362,33,0.8066894218259818,10
753,8451,0.8816674763026062,51,0.8238759197986375,11
754,8452,0.8352748728780902,32,0.7614001310992066,10
755,8453,0.8954890928398712,34,0.8418645014109378,11
756,8454,0.8667618923210235,33,0.7955296382111074,13
757,8455,0.8191385951874832,32,0.7609431799679588,11
758,8456,0.8197082346064377,32,0.7442364520677386,14
759,8458,0.8440584456086514,33,0.7402345630426663,9
760,8459,0.8890037172632204,34,0.8341422616857286,9
761,8461,0.8202642513100208,32,0.7708015566756475,11
762,8464,0.8877174941390755,34,0.8164564429101041,10
763,8465,0.827469040294589,33,0.7624381104154743,11
764,8466,0.83352538155195,34,0.7764415693464563,10
765,8468,0.8178867613664008,34,0.7371594768656707,11
766,8470,0.8483775425339479,34,0.7608208360529845,16
767,8471,0.8401942465086505,33,0.7922465037872913,12
768,8472,0.7933432480249024,33,0.7677516637407353,10
769,8473,0.8301868255875471,33,0.7295531603169586,13
770,8474,0.843791743257288,33,0.8224526883643526,14
771,8475,0.8411534006159005,34,0.7561409359990845,10
772,8476,0.8217254497793984,33,0.7375822805886797,10
773,8477,0.8866239830710444,34,0.830604393198979,11
774,8478,0.8745155995592788,71,0.8101611984135983,22
775,8479,0.841480153097778,35,0.7428329263725262,12
776,8480,0.8194843272764691,40,0.7103057436811147,10
777,8481,0.853436606814479,34,0.7710575084696439,20
778,8482,0.8231737886707245,33,0.7830606201994076,27
779,8485,0.8413623310961573,51,0.7551332240063453,11
780,8487,0.8322372542559625,83,0.7712615766432106,22
781,8488,0.8222965738557078,47,0.7445784441061022,18
782,8489,0.8328272532727305,34,0.7345590069437105,12
783,8491,0.8183084697836649,34,0.7466631647230247,11
784,8492,0.8938942754352254,33,0.8535322649002672,11
785,8493,0.8708516001897131,33,0.8030543290424026,15
786,8494,0.8756446165360698,33,0.8339557810474695,12
787,8495,0.8962887555266972,34,0.8050895175066833,14
788,8496,0.8059968576843287,33,0.7780671506732338,9
789,8497,0.8398631381478514,34,0.7514130521042209,23
790,8498,0.876183768246407,32,0.8048975170815836,15
791,8499,0.8580657858032272,32,0.7783953337576104,12
792,8500,0.808171565390522,34,0.7088689758708447,11
793,8503,0.8617545844917524,49,0.7108328083323188,18
794,8504,0.889492921796146,32,0.8121234152751173,14
795,8505,0.8564804970295451,34,0.7728863020876974,12
796,8506,0.8661323804739312,35,0.8312112594732111,12
797,8507,0.8805884799170209,34,0.8108810961317703,10
798,8508,0.8534351213618325,34,0.8335180198252581,14
799,8509,0.8232533716623885,31,0.7468082912768631,15
800,8510,0.814480895283643,33,0.7532961880243089,14
801,8512,0.8450604805716018,34,0.7695179983311273,13
802,8513,0.829226210880952,33,0.7823724395215551,13
803,8514,0.8477397240136979,32,0.8274435041917201,10
804,8515,0.8521182913060845,33,0.7646678030498656,13
805,8516,0.9096877288160324,32,0.8588972456249441,13
806,8517,0.8397594629099386,50,0.7660881590783264,10
807,8518,0.8721283057056506,32,0.787201040382888,10
808,8520,0.7757587707136336,33,0.7508696431129281,14
809,8521,0.9132408406708585,33,0.8426535660973596,17
810,8522,0.8860306038785298,33,0.826149662742856,11
811,8525,0.8303736241229924,33,0.6938790168682473,15
812,8526,0.8536474478159993,32,0.8111258666298723,11
813,8529,0.8103122132555738,37,0.7751757868422744,9
814,8530,0.9070359325778579,33,0.8398338069216582,20
815,8531,0.8361760229900242,32,0.8139827337095552,19
816,8532,0.873021360785316,32,0.868486401660751,11
817,8535,0.8677400855046006,36,0.8264006952254864,12
818,8538,0.8253291057909138,33,0.7859381122168597,14
819,8542,0.8334415984974208,55,0.7749241057513139,12
820,8543,0.8327832221104201,32,0.7690188225583325,20
821,8544,0.8521182913060845,34,0.7646678030498656,10
822,8545,0.8088455987300115,33,0.7071670344575304,10
823,8546,0.8664727854904715,34,0.8022765268439169,9
824,8547,0.7904757702599676,33,0.6829238091729746,10
825,8549,0.8115739976958577,33,0.7489823652404897,11
826,8550,0.8305944342801836,32,0.7910292940194781,12
827,8551,0.8587330500381418,34,0.8350173525818215,13
828,8552,0.8239067352292021,33,0.792397847079045,11
829,8553,0.8322915758706951,34,0.7259528906931627,10
830,8554,0.8142574431637465,34,0.7994659188068582,11
831,8556,0.8687099365334104,35,0.8393086652318529,10
832,8557,0.8683655374092488,34,0.8213584949556598,13
833,8558,0.8664707857747111,33,0.7923639893358343,10
834,8560,0.8638052621193868,32,0.8171774328875088,11
835,8561,0.9028187018188898,55,0.8306325026920235,14
836,8562,0.8901774750704186,33,0.8131698357111559,12
837,8563,0.8088455987300115,33,0.7071670344575304,12
838,8565,0.8775086163933726,33,0.802255863873647,12
839,8566,0.8588909463474295,50,0.7988113544506925,19
840,8568,0.8685207061465938,34,0.8269904035190296,12
841,8572,0.8006933711340649,32,0.774521435639792,16
842,8573,0.8183967380161471,32,0.7191026097332437,10
843,8575,0.8564014151507116,33,0.7955157046042781,9
844,8576,0.8894311775323094,49,0.8274477194561735,12
845,8577,0.8825408174838828,34,0.8149443327187154,9
846,8578,0.8680176020552837,31,0.8165103514248311,14
847,8579,0.8099629209018888,33,0.6867393383753673,14
848,8580,0.8748608741388615,33,0.8426464080673566,11
849,8581,0.8214966800963301,35,0.8222490909941458,10
850,8582,0.890211622630334,33,0.7973088888370701,10
851,8583,0.8529184577185698,34,0.7618634757415224,11
852,8584,0.8327955904499212,33,0.7662631057344143,10
853,8585,0.838190042093363,34,0.7406602592138282,12
854,8586,0.8735334350067331,33,0.8419027845019272,12
855,8587,0.8839603175383414,33,0.8193771442351446,15
856,8588,0.7878394741870669,34,0.7226321590176861,10
857,8590,0.8676615382348485,33,0.8282702474628963,11
858,8591,0.8811101386307864,33,0.8109084612255535,11
859,8592,0.841589289746408,34,0.7849464954058168,15
860,8593,0.8388759359412519,32,0.7634046397981127,10
861,8594,0.8645496201896057,34,0.7885915951938867,14
862,8595,0.8138365344657635,33,0.7788870674860731,12
863,8596,0.8627593764954302,88,0.8109126302082237,39
864,8597,0.8626724360007375,32,0.7945392772362133,12
865,8598,0.8463047563964332,37,0.7567884917093615,10
866,8600,0.9071981073711536,41,0.8448335035401213,15
867,8601,0.8607872030429099,57,0.7869381444585026,10
868,8602,0.8941987287629595,37,0.8151803330312105,10
869,8603,0.8329721198884172,43,0.7867431477428717,11
870,8604,0.8396529891045077,31,0.7701344728330174,10
871,8605,0.868008224316001,35,0.7836460255092765,11
872,8606,0.871170429891994,43,0.7874930203038539,15
873,8607,0.8750150059484614,32,0.7979510213466304,10
874,8609,0.9213260573328046,37,0.8140100084833629,10
875,8611,0.8905623257080818,33,0.8317928222340045,12
876,8613,0.7984424952181736,34,0.6908081555435489,12
877,8614,0.8729317759922917,48,0.7165256946719873,27
878,8615,0.8698336115537042,33,0.7767708502917116,13
879,8616,0.8609016797703576,33,0.7551737579275672,9
880,8618,0.8443421035696739,33,0.7530481131181539,12
881,8619,0.8823824276622645,34,0.7838539369332873,9
882,8621,0.8571378060975523,56,0.787830932526112,9
883,8622,0.8267301052118141,31,0.7345497698988722,12
884,8623,0.834188392153067,36,0.7460903022270909,11
885,8624,0.8849251655712641,34,0.8096589560307796,14
886,8625,0.8661071677218511,86,0.7906688430700004,18
887,8628,0.8348449099008559,33,0.8406526275897175,13
888,8629,0.8438779885084999,31,0.8041429368318049,10
889,8630,0.8825653839151161,33,0.7939026696853059,11
890,8631,0.8240592950749985,85,0.7614320676542555,18
891,8632,0.8323511543955953,33,0.780823236687434,12
892,8633,0.8984837660735085,34,0.8154397535268004,11
893,8635,0.8625612590895957,33,0.7814270131327333,14
894,8636,0.8612999830071368,33,0.7631797198593898,12
895,8637,0.89344252058439,33,0.7905014810394599,11
896,8638,0.8650624623336228,32,0.785685837153574,9
897,8640,0.8524218921218829,34,0.769429944533914,16
898,8641,0.8756825463482663,33,0.8166772436860781,11
899,8642,0.796612901631125,34,0.6767851378031903,11
900,8643,0.8577991148864377,33,0.7382966426257389,14
901,8644,0.8877918893372645,33,0.8126789731169122,12
902,8646,0.8009805224771445,32,0.6936852506290437,10
903,8647,0.8637735154695647,34,0.7660872577556667,10
904,8648,0.8268867714899424,33,0.7973038690849813,12
905,8649,0.9003073660654055,35,0.8544220090960641,10
906,8650,0.8347959369397122,32,0.7434465510118266,16
907,8652,0.8391759015671127,65,0.7505835000142841,12
908,8653,0.7672201846610607,38,0.6780517650442413,10
909,8654,0.8988087708636745,32,0.8510843767593539,13
910,8655,0.8868747692610729,34,0.8230062016615318,10
911,8657,0.846466733083058,57,0.7570409715918329,17
912,8658,0.8753066904102752,37,0.7801762308037572,13
913,8659,0.8391993790799687,33,0.7150550918515445,11
914,8660,0.8614015558306297,55,0.7641917647945138,10
915,8661,0.8449406026734235,33,0.7316486609910134,10
916,8663,0.9058004359891282,32,0.8171825741862639,12
917,8664,0.7694316449377531,33,0.7074446964382519,10
918,8665,0.8801955412596755,34,0.8246097894937796,15
919,8667,0.849670059168163,32,0.7398343232770619,11
920,8668,0.8207329590505338,33,0.7101723450851382,10
921,8669,0.8302498440029537,32,0.7362566332844964,12
922,8670,0.848941233351216,33,0.8064645308499456,12
923,8671,0.8753109585280017,33,0.7787379646230582,13
924,8672,0.8391694845250939,34,0.790605425569635,10
925,8673,0.7975888786554457,34,0.6979957101536726,11
926,8674,0.7572833675524975,48,0.7105795967447923,17
927,8676,0.6964374489452212,33,0.6435267779287397,20
928,8677,0.8258647259976577,51,0.7430408960882551,9
929,8678,0.8724744735345,33,0.8165844683813532,14
930,8679,0.8800370283133281,34,0.7714595899842008,13
931,8680,0.9234202607006796,34,0.8251857190413088,14
932,8683,0.8502531430592035,39,0.7271939865755762,16
933,8684,0.8846230194119246,33,0.7918671901548409,12
934,8685,0.8411922307881418,34,0.7787237412233772,13
935,8687,0.808165155552051,34,0.693839053931764,14
936,8689,0.8671028799091687,34,0.7942020515504797,10
937,8691,0.8976221776753798,32,0.8293479328498212,11
938,8692,0.8705202637178179,33,0.8261437480210094,23
939,8693,0.7787887509268004,33,0.6930218753994326,12
940,8694,0.7890996547889512,34,0.7540572411177184,18
941,8695,0.865278132372032,48,0.8204267203825832,14
942,8696,0.8722909960934435,39,0.8122966433480523,10
943,8698,0.879285281720205,33,0.8062494928087675,10
944,8700,0.8693025960756259,33,0.8435647797001129,16
945,8701,0.7992232443153295,48,0.8052229988553389,14
946,8702,0.8804414703005965,33,0.80293630562628,11
947,8704,0.8361132965977783,36,0.7852846028512194,9
948,8705,0.8805158097843645,33,0.8267441439393826,11
949,8708,0.8583536933430169,32,0.8333237854109341,11
950,8709,0.8857445690050993,34,0.7841387301650106,10
951,8710,0.864827033486352,64,0.8395330240847478,34
952,8711,0.8692931300505907,33,0.8383327593286155,9
953,8713,0.8861949830748463,64,0.8399109280301819,11
954,8714,0.8314097310845225,32,0.7520919317493757,9
955,8717,0.8530803654361123,33,0.7570866101321594,19
956,8718,0.8967926556832726,34,0.8559579567232176,9
957,8719,0.8321669276653154,34,0.7209866691272652,14
958,8720,0.8970591182526374,35,0.8388131332699863,12
959,8722,0.8651978836738193,33,0.818369308503011,10
960,8723,0.8848817743632433,33,0.8351637641688536,14
961,8724,0.8533265488277605,32,0.8157180238981859,15
962,8725,0.8418559825326004,33,0.7650409037162689,13
963,8726,0.8679537169845709,33,0.8101847644822505,15
964,8727,0.8581996235371341,50,0.7771332861869612,13
965,8729,0.8205869595118618,48,0.7347755177819091,14
966,8730,0.8444629980694789,45,0.7744202560622984,10
967,8731,0.8198789874105079,34,0.7553390347762327,10
968,8732,0.8555830482093352,34,0.7337581932854115,11
969,8733,0.8253390707883406,35,0.7443111102071506,10
970,8734,0.8265713531279213,41,0.7240019526719367,10
971,8735,0.8682950972508822,33,0.7888610487138168,13
972,8736,0.8261128218211721,34,0.7577171676257348,13
973,8738,0.8820325174844357,34,0.8286698057868621,11
974,8739,0.8382509113756302,33,0.7171608229980972,13
975,8740,0.8747862597462563,31,0.8220608950266522,10
976,8741,0.8650395606678524,33,0.7815536430654023,17
977,8742,0.820067723516503,34,0.7313285869865345,15
978,8743,0.812213587263068,33,0.7435382265622142,11
979,8744,0.8488814716513401,35,0.7462144768192117,12
980,8746,0.8645671690580943,33,0.7853678983573916,10
981,8748,0.8326916126935341,43,0.7285957739819932,10
982,8749,0.8593357730364605,33,0.7721746074443395,14
983,8750,0.8712748995412765,34,0.8135041510822874,11
984,8751,0.8426257094240934,34,0.7543661252873272,10
985,8752,0.8710634334110702,34,0.8726383966131395,10
986,8753,0.9036501226422677,34,0.8483792830646516,10
987,8754,0.8837495283280214,33,0.8446372109644085,12
988,8755,0.8531241436426249,88,0.774448722042505,39
989,8756,0.8918538926906204,32,0.8387469477240245,10
990,8757,0.8918749282345333,33,0.7888549318446081,12
991,8758,0.8418657543239764,33,0.7430982361892773,14
992,8759,0.8870632813259511,32,0.8191106477779727,9
993,8760,0.8522213486486772,33,0.7617837488440482,12
994,8762,0.8284322397486394,31,0.7391666957896967,10
995,8763,0.7482341550052254,33,0.7108360268030594,15
996,8764,0.8746386748302948,34,0.7964629310596109,14
997,8765,0.763045408622766,34,0.7294115789393281,15
998,8766,0.810516735189086,32,0.7933691356253975,10
999,8768,0.8228615949321485,33,0.7464322743370935,13
1000,8770,0.8575488641245452,32,0.7676902977566142,16
1001,8771,0.8696125889585817,40,0.7719433561088657,11
1002,8772,0.8501838014273431,33,0.7625353888469428,14
1003,8774,0.8516046468260321,49,0.7841885218163474,14
1004,8775,0.8596774703321909,32,0.8229505390368569,12
1005,8776,0.8443421035696739,33,0.7530481131181539,11
1006,8778,0.8279814661326541,34,0.7803586595113468,10
1007,8779,0.8303660326310506,36,0.7716161362994455,12
1008,8780,0.8684344232383527,32,0.807082186228283,10
1009,8781,0.8679034803785719,56,0.7910686240507294,13
1010,8782,0.8112896396987008,32,0.7376909146024877,12
1011,8783,0.8757199210376627,33,0.8801503529943644,11
1012,8784,0.8520432773306031,34,0.7528286693818437,16
1013,8785,0.7717989544380675,33,0.6708783611542404,13
1014,8786,0.8496847494097656,35,0.7904113810481427,12
1015,8788,0.8728431881782427,32,0.8012399235114136,16
1016,8789,0.8536732931773605,32,0.7958890472228394,12
1017,8790,0.8762689342381007,34,0.7998702368141789,11
1018,8791,0.8610080941040881,31,0.7871975955683663,14
1019,8792,0.7990492612320512,33,0.7188056555428932,14
1020,8794,0.8586789756080535,33,0.7797808812991569,11
1021,8795,0.8483173365927131,41,0.7182534421076033,10
1022,8796,0.8728491642573908,32,0.8402980047659839,11
1023,8797,0.8861995830464681,57,0.8263752365210084,10
1024,8799,0.858105585861696,34,0.8216311974955698,9
1025,8800,0.820328814992942,34,0.7911838347726827,10
1026,8802,0.8918460997066859,33,0.7995282826198096,10
1027,8803,0.9213260573328046,32,0.8140100084833629,12
1028,8804,0.8782726635436995,33,0.8151967232241908,19
1029,8805,0.8031409670346248,32,0.7095179701030802,21
1030,8806,0.870610641908363,33,0.7841718751498007,20
1031,8807,0.8606388707069215,33,0.7953306486776387,9
1032,8808,0.8417772273579481,34,0.7839604356580737,15
1033,8810,0.8364355506572262,38,0.7641592155451552,10
1034,8811,0.8381326367223109,33,0.7484739421173814,16
1035,8813,0.7624191185195783,33,0.7641479425176502,12
1036,8814,0.889084412392726,34,0.8190177843443784,11
1037,8815,0.8938386430003583,32,0.8595483672279347,10
